Atk_Strength,Atk_Magic,Atk_WeaponAttack,Atk_WeaponMagic,Def_Vitality,Def_Spirit,Def_ArmorDefense,Def_ArmorSpirit,Move_Power,Move_Category,Move_Element,Def_ResistElement,Def_AbsorbElement,Damage
61,41,15,26,29,35,59,6,14,Magic,Ice,Water,None,92
44,77,50,7,28,51,62,4,50,Magic,Water,Water,None,987
33,71,34,16,56,31,12,16,28,Magic,Wind,Poison,None,302
35,76,53,21,65,37,31,1,42,Magic,Gravity,Gravity,Holy,1041
61,78,55,44,63,71,56,5,46,Magic,Poison,Poison,Gravity,1687
71,21,74,8,63,66,38,15,32,Physical,None,Wind,None,736
27,50,35,4,41,20,28,20,54,Magic,Wind,Wind,None,549
32,31,62,20,30,31,56,0,32,Physical,None,None,None,345
25,70,86,1,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,994
75,28,73,47,51,55,44,6,32,Physical,None,None,None,1560
66,40,28,31,27,36,34,25,32,Physical,None,None,None,704
68,53,71,17,51,55,44,6,32,Physical,None,None,None,685
58,22,50,37,68,31,11,0,50,Magic,Water,Water,None,559
59,27,35,8,55,58,28,0,32,Physical,None,Ice,None,360
79,64,16,4,63,36,63,15,60,Magic,Fire,Fire,None,853
52,54,30,5,31,70,43,13,50,Magic,Water,Water,None,497
64,30,16,43,52,30,40,11,66,Magic,Holy,Holy,None,1052
68,61,90,4,52,30,40,11,28,Magic,Wind,Holy,None,194
27,50,35,4,68,36,45,4,60,Magic,Fire,Fire,None,579
61,78,55,44,36,79,31,8,66,Magic,Holy,None,None,1062
79,64,16,4,26,54,54,13,32,Physical,None,None,None,345
31,54,36,12,31,20,15,25,66,Magic,Holy,None,None,439
74,36,56,25,42,44,24,3,32,Physical,None,Wind,None,1301
63,54,82,11,68,31,11,0,32,Physical,None,Water,None,769
52,75,32,26,67,36,25,14,42,Magic,Gravity,Gravity,None,1070
62,74,17,2,35,67,35,5,66,Magic,Holy,None,Gravity,502
59,27,35,8,23,52,20,19,32,Physical,None,Water,None,386
74,36,56,25,44,47,39,10,14,Magic,Ice,Lightning,None,84
77,55,56,17,63,71,56,5,46,Magic,Poison,Poison,Gravity,707
45,79,50,19,30,21,69,3,66,Magic,Holy,None,None,872
37,38,17,11,33,42,19,23,46,Magic,Poison,Poison,Earth,373
64,30,16,43,68,67,70,9,66,Magic,Holy,None,Lightning,519
66,56,17,23,73,53,34,21,46,Magic,Poison,Poison,None,811
22,25,72,19,67,36,25,14,32,Physical,None,Gravity,None,363
64,30,16,43,35,67,35,5,66,Magic,Holy,None,Gravity,488
45,79,50,19,51,67,18,3,66,Magic,Holy,None,None,796
64,22,23,20,65,37,31,1,32,Physical,None,Gravity,Holy,316
33,71,34,16,41,20,28,20,54,Magic,Wind,Wind,None,1190
70,53,59,48,23,52,20,19,50,Magic,Water,Water,None,1349
58,22,50,37,68,67,70,9,32,Physical,None,None,Lightning,765
46,41,60,13,30,31,56,0,32,Physical,None,None,None,449
71,49,28,44,48,29,49,5,66,Magic,Holy,None,Water,816
27,50,35,4,60,78,27,14,32,Physical,None,None,Holy,170
71,49,28,44,28,56,29,11,66,Magic,Holy,None,None,709
25,79,61,33,54,78,58,22,46,Magic,Poison,Poison,None,1374
68,61,90,4,27,28,61,16,32,Physical,None,None,None,858
59,27,35,8,39,50,40,3,32,Physical,None,None,None,371
51,22,45,23,30,21,69,3,32,Physical,None,None,None,372
68,53,71,17,30,21,69,3,32,Physical,None,None,None,1279
80,79,50,31,51,67,18,3,66,Magic,Holy,None,None,918
70,53,59,48,37,35,25,1,32,Physical,None,None,None,1273
59,52,24,44,67,36,25,14,42,Magic,Gravity,Gravity,None,1079
71,21,74,8,31,70,43,13,32,Physical,None,Water,None,796
31,79,68,9,68,77,47,23,66,Magic,Holy,None,Poison,621
27,50,35,4,51,37,10,13,46,Magic,Poison,Poison,None,443
44,77,50,7,27,36,34,25,66,Magic,Holy,None,None,635
33,71,34,16,34,32,56,6,66,Magic,Holy,None,None,710
59,40,61,44,63,71,56,5,46,Magic,Poison,Poison,Gravity,857
32,58,19,28,60,78,27,14,60,Magic,Fire,None,Holy,588
39,78,43,30,30,21,69,3,66,Magic,Holy,None,None,1019
80,79,50,31,49,52,70,17,66,Magic,Holy,None,None,916
32,22,85,27,41,20,28,20,32,Physical,None,Wind,None,557
79,64,16,4,63,71,56,5,46,Magic,Poison,Poison,Gravity,581
31,79,68,9,60,78,27,14,60,Magic,Fire,None,Holy,605
61,72,74,20,51,67,55,20,32,Physical,None,None,Gravity,641
25,38,39,48,67,36,25,14,42,Magic,Gravity,Gravity,None,904
75,28,73,47,67,36,25,14,32,Physical,None,Gravity,None,1497
26,69,77,6,36,79,31,8,32,Physical,None,None,None,419
32,58,19,28,67,36,25,14,42,Magic,Gravity,Gravity,None,897
65,48,15,35,69,44,16,1,42,Magic,Gravity,Gravity,Lightning,787
74,36,56,25,55,25,11,15,32,Physical,None,None,None,1247
41,55,50,2,44,47,39,10,60,Magic,Lightning,Lightning,None,634
31,54,36,12,68,47,12,9,46,Magic,Poison,Poison,None,637
28,65,42,21,38,21,62,14,46,Magic,Poison,Poison,None,957
33,71,34,16,68,36,45,4,60,Magic,Fire,Fire,None,1231
26,69,77,6,54,73,56,24,66,Magic,Holy,Holy,None,942
54,64,53,27,25,68,70,13,46,Magic,Poison,Poison,None,1000
64,30,16,43,37,35,25,1,66,Magic,Holy,None,None,545
51,22,45,23,41,26,35,7,32,Physical,None,Ice,None,716
25,79,61,33,60,78,27,14,60,Magic,Fire,None,Holy,862
46,41,60,13,27,28,61,16,32,Physical,None,None,None,819
59,27,35,8,54,34,42,9,32,Physical,None,Holy,None,671
32,22,85,27,54,78,58,22,32,Physical,None,Poison,None,500
41,75,39,40,36,79,31,8,66,Magic,Holy,None,None,1027
61,78,55,44,38,21,62,14,46,Magic,Poison,Poison,None,1706
74,36,56,25,77,62,60,0,32,Physical,None,Fire,None,542
51,27,44,36,63,71,56,5,60,Magic,Fire,Poison,Gravity,357
75,28,73,47,43,40,43,13,32,Physical,None,None,None,764
36,31,70,42,41,33,42,22,60,Magic,Fire,Fire,None,946
71,21,74,8,39,65,36,23,32,Physical,None,Ice,None,1480
25,55,40,40,75,55,26,20,66,Magic,Holy,None,None,714
32,31,62,20,41,26,35,7,60,Magic,Ice,Ice,None,557
37,75,26,35,27,36,34,25,50,Magic,Water,None,None,788
61,41,15,26,68,67,70,9,66,Magic,Holy,None,Lightning,400
60,79,51,3,24,40,18,6,46,Magic,Poison,Poison,None,883
28,65,42,21,42,44,24,3,54,Magic,Wind,Wind,None,1109
44,77,50,7,28,51,62,4,50,Magic,Water,Water,None,975
66,56,17,23,30,21,69,3,66,Magic,Holy,None,None,584
62,74,17,2,30,21,69,3,66,Magic,Holy,None,None,588
27,50,35,4,67,20,61,8,66,Magic,Holy,Holy,None,683
32,58,19,28,67,36,25,14,42,Magic,Gravity,Gravity,None,869
68,61,90,4,30,31,56,0,32,Physical,None,None,None,831
36,31,70,42,68,77,47,23,66,Magic,Holy,None,Poison,436
27,38,72,48,41,20,28,20,54,Magic,Wind,Wind,None,1192
61,41,15,26,39,50,40,3,66,Magic,Holy,None,None,450
58,22,50,37,68,47,12,9,32,Physical,None,Poison,None,863
77,33,50,18,42,44,24,3,32,Physical,None,Wind,None,587
59,27,35,8,35,67,35,5,32,Physical,None,None,Gravity,371
64,28,43,22,24,40,18,6,32,Physical,None,Poison,None,483
61,37,66,2,74,54,65,12,32,Physical,None,None,None,493
66,40,28,31,55,58,28,0,60,Magic,Ice,Ice,None,902
44,77,50,7,42,80,22,2,48,Magic,Earth,Earth,Holy,832
71,21,74,8,55,25,11,15,32,Physical,None,None,None,1575
68,53,71,17,67,20,61,8,66,Magic,Holy,Holy,None,1043
79,64,16,4,61,21,58,0,66,Magic,Holy,None,None,475
80,79,50,31,68,77,47,23,66,Magic,Holy,None,Poison,874
39,78,43,30,30,21,69,3,66,Magic,Holy,None,None,1029
79,76,79,35,42,34,48,25,66,Magic,Holy,Holy,None,1951
31,79,68,9,54,73,56,24,66,Magic,Holy,Holy,None,1193
36,31,70,42,42,44,24,3,54,Magic,Wind,Wind,None,866
20,63,80,33,41,33,42,22,60,Magic,Fire,Fire,None,1395
66,47,47,36,41,26,35,7,60,Magic,Ice,Ice,None,1194
51,22,45,23,68,49,31,17,32,Physical,None,None,None,338
67,38,38,48,78,33,69,21,66,Magic,Holy,None,None,687
31,79,68,9,41,20,28,20,54,Magic,Wind,Wind,None,1193
26,69,77,6,62,39,54,25,66,Magic,Holy,None,None,511
32,24,48,12,63,36,63,15,32,Physical,None,Fire,None,242
59,40,61,44,35,67,35,5,32,Physical,None,None,Gravity,535
67,38,38,48,27,36,34,25,66,Magic,Holy,None,None,691
44,77,50,7,68,49,31,17,66,Magic,Holy,None,None,604
52,75,32,26,24,40,18,6,46,Magic,Poison,Poison,None,1168
32,22,85,27,42,53,56,8,24,Magic,Water,Earth,None,93
63,54,82,11,61,21,58,0,32,Physical,None,None,None,1381
41,75,39,40,68,77,47,23,66,Magic,Holy,None,Poison,1006
77,62,58,42,77,62,60,0,60,Magic,Fire,Fire,None,1672
79,64,16,4,62,39,54,25,32,Physical,None,None,None,347
70,53,59,48,55,25,11,15,32,Physical,None,None,None,636
77,62,58,42,27,36,34,25,32,Physical,None,None,None,1453
25,70,86,1,44,47,39,10,60,Magic,Lightning,Lightning,None,911
77,33,50,18,34,32,56,6,28,Magic,Gravity,None,None,123
75,28,73,47,26,54,54,13,32,Physical,None,None,None,1464
33,71,34,16,74,54,65,12,66,Magic,Holy,None,None,704
39,78,43,30,37,35,25,1,66,Magic,Holy,None,None,1041
77,55,56,17,42,31,50,1,54,Magic,Wind,Wind,None,862
61,78,55,44,48,29,49,5,66,Magic,Holy,None,Water,1289
80,79,50,31,75,55,26,20,66,Magic,Holy,None,None,1012
68,53,71,17,56,31,12,16,32,Physical,None,Poison,None,721
32,24,48,12,28,56,29,11,32,Physical,None,None,None,269
31,54,36,12,37,75,58,11,66,Magic,Holy,None,None,420
31,54,36,12,43,40,43,13,66,Magic,Holy,None,None,417
33,71,34,16,30,31,56,0,66,Magic,Holy,None,None,713
24,56,62,42,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1535
37,75,26,35,78,33,69,21,66,Magic,Holy,None,None,1033
64,28,43,22,65,37,31,1,32,Physical,None,Gravity,Holy,450
44,77,50,7,55,58,28,0,60,Magic,Ice,Ice,None,1184
31,54,36,12,63,66,38,15,54,Magic,Wind,Wind,None,635
45,36,41,19,31,70,43,13,50,Magic,Water,Water,None,480
59,52,24,44,51,67,18,3,42,Magic,Gravity,None,None,501
51,22,45,23,43,40,43,13,32,Physical,None,None,None,371
74,36,56,25,36,69,49,2,32,Physical,None,Wind,Lightning,1240
49,64,60,49,68,49,31,17,66,Magic,Holy,None,None,982
61,41,15,26,56,31,12,16,46,Magic,Poison,Poison,None,658
27,35,28,7,31,20,15,25,66,Magic,Holy,None,None,231
33,71,34,16,27,36,34,25,66,Magic,Holy,None,None,705
60,79,51,3,51,67,18,3,66,Magic,Holy,None,None,596
79,64,16,4,25,68,70,13,46,Magic,Poison,Poison,None,619
26,69,77,6,39,65,36,23,60,Magic,Ice,Ice,None,853
59,27,35,8,77,62,60,0,32,Physical,None,Fire,None,310
64,29,61,10,77,62,60,0,32,Physical,None,Fire,None,1014
25,55,40,40,24,40,18,6,46,Magic,Poison,Poison,None,1063
67,38,38,48,27,36,34,25,54,Magic,Wind,None,None,529
36,80,65,33,78,33,69,21,66,Magic,Holy,None,None,1107
51,22,45,23,25,68,70,13,32,Physical,None,Poison,None,709
37,75,26,35,75,55,26,20,66,Magic,Holy,None,None,950
49,64,60,49,80,24,51,5,26,Magic,Poison,Poison,None,870
25,70,86,1,73,53,34,21,46,Magic,Poison,Poison,None,667
61,37,66,2,26,54,54,13,32,Physical,None,None,None,602
37,38,17,11,52,30,40,11,66,Magic,Holy,Holy,None,588
61,37,66,2,42,53,56,8,32,Physical,None,Earth,None,580
32,24,48,12,78,33,69,21,28,Magic,Wind,None,None,71
51,27,44,36,44,47,39,10,60,Magic,Lightning,Lightning,None,745
66,40,28,31,38,21,62,14,46,Magic,Poison,Poison,None,739
79,64,16,4,38,21,62,14,46,Magic,Poison,Poison,None,694
65,48,15,35,43,40,43,13,66,Magic,Holy,None,None,611
25,79,61,33,40,42,33,13,66,Magic,Holy,None,None,1034
47,75,55,34,42,44,24,3,54,Magic,Wind,Wind,None,1624
67,38,38,48,65,37,31,1,42,Magic,Gravity,Gravity,Holy,892
46,41,29,7,43,40,43,13,32,Physical,None,None,None,483
41,75,39,40,68,67,70,9,66,Magic,Holy,None,Lightning,1030
36,31,70,42,36,24,60,24,60,Magic,Fire,Fire,None,988
45,36,41,19,37,75,58,11,32,Physical,None,None,None,292
28,65,42,21,54,78,58,22,46,Magic,Poison,Poison,None,833
68,53,71,17,28,56,29,11,32,Physical,None,None,None,698
31,54,36,12,54,73,56,24,66,Magic,Holy,Holy,None,823
58,22,50,37,43,40,43,13,32,Physical,None,None,None,445
27,50,35,4,63,71,56,5,46,Magic,Poison,Poison,Gravity,401
23,49,73,10,54,78,58,22,46,Magic,Poison,Poison,None,452
63,68,84,40,63,36,63,15,60,Magic,Fire,Fire,None,1887
32,31,62,20,51,67,18,3,32,Physical,None,None,None,371
58,22,50,37,61,21,58,0,32,Physical,None,None,None,431
52,75,32,26,30,31,56,0,24,Physical,None,None,None,216
66,47,47,36,31,20,15,25,32,Physical,None,None,None,1007
25,38,39,48,67,36,25,14,42,Magic,Gravity,Gravity,None,820
47,75,55,34,75,55,26,20,66,Magic,Holy,None,None,955
62,74,17,2,68,77,47,23,66,Magic,Holy,None,Poison,460
25,70,86,1,28,56,29,11,32,Physical,None,None,None,478
23,49,73,10,73,53,34,21,46,Magic,Poison,Poison,None,489
61,37,66,2,26,54,54,13,32,Physical,None,None,None,1184
79,76,79,35,54,78,58,22,46,Magic,Poison,Poison,None,1280
32,31,62,20,41,33,42,22,60,Magic,Fire,Fire,None,542
31,54,36,12,54,73,56,24,66,Magic,Holy,Holy,None,809
67,38,38,48,39,50,40,3,66,Magic,Holy,None,None,708
71,61,47,9,42,44,24,3,54,Magic,Wind,Wind,None,748
61,41,15,26,68,77,47,23,66,Magic,Holy,None,Poison,384
41,75,39,40,28,56,29,11,66,Magic,Holy,None,None,1057
74,36,56,25,36,24,60,24,32,Physical,None,Fire,None,614
64,22,23,20,68,47,12,9,32,Physical,None,Poison,None,327
52,75,32,26,56,31,12,16,46,Magic,Poison,Poison,None,1236
26,69,77,6,24,40,18,6,46,Magic,Poison,Poison,None,736
36,80,65,33,51,67,55,20,66,Magic,Holy,None,Gravity,969
32,22,85,27,31,20,15,25,32,Physical,None,None,None,553
32,24,48,12,43,40,43,13,32,Physical,None,None,None,516
32,22,85,27,77,62,60,0,32,Physical,None,Fire,None,435
51,22,45,23,79,45,41,3,32,Physical,None,Earth,Holy,694
43,26,42,3,33,42,19,23,32,Physical,None,Poison,Earth,319
79,64,16,4,37,35,25,1,32,Physical,None,None,None,384
26,69,77,6,73,53,34,21,46,Magic,Poison,Poison,None,745
51,27,44,36,68,31,11,0,14,Magic,Fire,Water,None,86
20,63,80,33,51,55,44,6,66,Magic,Holy,None,None,745
51,27,44,36,44,47,39,10,60,Magic,Lightning,Lightning,None,698
22,25,72,19,26,54,54,13,32,Physical,None,None,None,345
20,63,80,33,30,21,69,3,66,Magic,Holy,None,None,855
49,64,60,49,74,54,65,12,66,Magic,Holy,None,None,985
23,49,73,10,41,26,35,7,60,Magic,Ice,Ice,None,662
27,50,35,4,68,67,70,9,66,Magic,Holy,None,Lightning,301
59,52,24,44,62,39,54,25,66,Magic,Holy,None,None,817
41,75,39,40,39,50,40,3,66,Magic,Holy,None,None,1142
61,78,55,44,78,33,69,21,66,Magic,Holy,None,None,1192
66,56,17,23,68,49,31,17,66,Magic,Holy,None,None,553
64,29,61,10,43,40,43,13,32,Physical,None,None,None,567
66,47,47,36,54,78,58,22,46,Magic,Poison,Poison,None,778
63,54,82,11,56,31,12,16,32,Physical,None,Poison,None,1589
74,36,56,25,36,24,60,24,32,Physical,None,Fire,None,1111
46,41,60,13,49,52,70,17,32,Physical,None,None,None,398
64,30,16,43,42,53,56,8,48,Magic,Earth,Earth,None,771
20,63,80,33,68,77,47,23,66,Magic,Holy,None,Poison,752
27,35,28,7,41,26,35,7,60,Magic,Ice,Ice,None,433
44,77,50,7,39,50,40,3,66,Magic,Holy,None,None,656
52,54,30,5,67,20,61,8,66,Magic,Holy,Holy,None,744
54,64,53,27,43,40,43,13,66,Magic,Holy,None,None,732
80,79,50,31,79,45,41,3,48,Magic,Earth,Earth,Holy,1541
35,76,53,21,27,36,34,25,66,Magic,Holy,None,None,797
59,40,61,44,69,44,16,1,42,Magic,Gravity,Gravity,Lightning,826
59,27,35,8,23,52,20,19,32,Physical,None,Water,None,404
32,31,62,20,34,20,27,11,60,Magic,Ice,Ice,None,536
66,56,17,23,68,49,31,17,66,Magic,Holy,None,None,595
44,77,50,7,61,21,58,0,66,Magic,Holy,None,None,706
59,40,61,44,31,70,43,13,50,Magic,Water,Water,None,939
61,41,15,26,51,67,18,3,66,Magic,Holy,None,None,453
65,48,15,35,68,49,31,17,66,Magic,Holy,None,None,644
61,41,15,26,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,903
64,30,16,43,24,53,28,12,66,Magic,Holy,None,None,480
59,52,24,44,80,24,51,5,46,Magic,Poison,Poison,None,1241
25,70,86,1,36,79,31,8,32,Physical,None,None,None,464
77,62,58,42,48,29,49,5,66,Magic,Holy,None,Water,965
51,27,44,36,48,29,49,5,32,Physical,None,None,Water,688
33,71,34,16,68,77,47,23,66,Magic,Holy,None,Poison,603
52,54,30,5,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,665
51,27,44,36,44,47,39,10,60,Magic,Lightning,Lightning,None,756
79,64,16,4,63,36,63,15,60,Magic,Fire,Fire,None,801
68,53,71,17,41,20,28,20,32,Physical,None,Wind,None,736
61,41,15,26,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,828
66,40,28,31,55,58,28,0,60,Magic,Ice,Ice,None,915
25,55,40,40,68,49,31,17,66,Magic,Holy,None,None,736
61,78,55,44,41,33,42,22,60,Magic,Fire,Fire,None,2303
35,76,53,21,61,21,58,0,66,Magic,Holy,None,None,872
54,64,53,27,67,36,25,14,42,Magic,Gravity,Gravity,None,927
60,79,51,3,65,37,31,1,42,Magic,Gravity,Gravity,Holy,805
28,65,42,21,49,52,70,17,66,Magic,Holy,None,None,618
74,36,56,25,42,31,50,1,32,Physical,None,Wind,None,1244
67,38,38,48,30,31,56,0,66,Magic,Holy,None,None,705
25,79,61,33,75,55,26,20,66,Magic,Holy,None,None,990
66,56,17,23,51,69,29,9,42,Magic,Gravity,Gravity,None,679
61,41,15,26,31,70,43,13,50,Magic,Water,Water,None,648
64,22,23,20,64,73,57,0,60,Magic,Lightning,Lightning,None,394
64,22,23,20,51,67,55,20,32,Physical,None,None,Gravity,304
47,75,55,34,63,71,56,5,46,Magic,Poison,Poison,Gravity,1270
66,56,17,23,65,37,31,1,42,Magic,Gravity,Gravity,Holy,768
39,78,43,30,35,67,35,5,66,Magic,Holy,None,Gravity,898
32,22,85,27,43,40,43,13,32,Physical,None,None,None,518
64,28,43,22,36,79,31,8,32,Physical,None,None,None,443
61,72,74,20,28,56,29,11,32,Physical,None,None,None,708
25,70,86,1,52,30,40,11,66,Magic,Holy,Holy,None,975
31,54,36,12,28,51,62,4,50,Magic,Water,Water,None,630
32,24,48,12,31,20,15,25,32,Physical,None,None,None,571
59,52,24,44,28,56,29,11,66,Magic,Holy,None,None,734
44,77,50,7,41,20,28,20,60,Magic,Ice,Wind,None,613
64,29,61,10,41,33,42,22,32,Physical,None,Fire,None,1122
32,22,85,27,38,37,10,15,32,Physical,None,None,Poison,574
77,33,50,18,67,20,61,8,66,Magic,Holy,Holy,None,606
37,38,17,11,42,34,48,25,66,Magic,Holy,Holy,None,513
65,48,15,35,62,39,54,25,66,Magic,Holy,None,None,605
77,31,68,22,41,33,42,22,32,Physical,None,Fire,None,776
28,43,75,2,54,34,42,9,66,Magic,Holy,Holy,None,498
64,29,61,10,67,20,61,8,32,Physical,None,Holy,None,541
59,52,24,44,63,71,56,5,46,Magic,Poison,Poison,Gravity,1127
32,58,19,28,51,69,29,9,42,Magic,Gravity,Gravity,None,849
71,61,47,9,55,58,28,0,60,Magic,Ice,Ice,None,837
77,33,50,18,73,53,34,21,32,Physical,None,Poison,None,576
46,41,60,13,77,62,60,0,60,Magic,Fire,Fire,None,548
27,38,72,48,80,24,51,5,46,Magic,Poison,Poison,None,1001
41,75,39,40,39,50,40,3,66,Magic,Holy,None,None,1034
66,40,28,31,38,21,62,14,46,Magic,Poison,Poison,None,677
67,38,38,48,51,55,44,6,66,Magic,Holy,None,None,641
61,41,15,26,49,52,70,17,66,Magic,Holy,None,None,423
68,53,71,17,27,36,34,25,32,Physical,None,None,None,1521
64,22,23,20,24,40,18,6,32,Physical,None,Poison,None,716
37,38,17,11,27,20,13,19,48,Magic,Earth,Earth,None,414
77,33,50,18,68,49,31,17,32,Physical,None,None,None,584
32,24,48,12,31,70,43,13,32,Physical,None,Water,None,270
68,53,71,17,55,25,11,15,32,Physical,None,None,None,1460
51,22,45,23,78,33,69,21,32,Physical,None,None,None,320
60,79,51,3,34,32,56,6,66,Magic,Holy,None,None,636
79,76,79,35,55,58,28,0,60,Magic,Ice,Ice,None,1777
68,61,90,4,30,21,69,3,32,Physical,None,None,None,776
63,68,84,40,39,50,40,3,32,Physical,None,None,None,1471
28,43,75,2,63,66,38,15,32,Physical,None,Wind,None,410
64,29,61,10,41,33,42,22,32,Physical,None,Fire,None,1160
52,54,30,5,29,22,63,8,66,Magic,Holy,Holy,Gravity,765
71,21,74,8,24,53,28,12,32,Physical,None,None,None,831
45,36,41,19,51,67,55,20,32,Physical,None,None,Gravity,577
67,38,38,48,36,24,60,24,60,Magic,Fire,Fire,None,1175
32,24,48,12,49,52,70,17,32,Physical,None,None,None,242
61,78,55,44,36,75,61,15,66,Magic,Holy,None,None,1125
59,52,24,44,68,77,47,23,66,Magic,Holy,None,Poison,705
61,41,15,26,67,20,61,8,66,Magic,Holy,Holy,None,949
49,64,60,49,75,55,26,20,66,Magic,Holy,None,None,962
44,77,50,7,27,36,34,25,66,Magic,Holy,None,None,638
36,31,70,42,36,24,60,24,60,Magic,Fire,Fire,None,995
25,70,86,1,44,47,39,10,60,Magic,Lightning,Lightning,None,941
24,56,62,42,68,36,45,4,60,Magic,Fire,Fire,None,1632
77,62,58,42,68,67,70,9,66,Magic,Holy,None,Lightning,905
46,41,60,13,23,52,20,19,32,Physical,None,Water,None,474
32,31,62,20,78,33,69,21,32,Physical,None,None,None,291
33,71,34,16,39,50,40,3,66,Magic,Holy,None,None,708
71,21,74,8,54,73,56,24,32,Physical,None,Holy,None,733
61,78,55,44,65,37,31,1,42,Magic,Gravity,Gravity,Holy,1599
51,22,45,23,54,78,58,22,32,Physical,None,Poison,None,719
71,49,28,44,40,42,33,13,26,Magic,Poison,None,None,298
71,61,47,9,63,71,56,5,24,Magic,Water,Poison,Gravity,167
44,77,50,7,39,65,36,23,60,Magic,Ice,Ice,None,1026
61,72,74,20,62,39,54,25,66,Magic,Holy,None,None,758
67,38,38,48,41,20,28,20,54,Magic,Wind,Wind,None,1190
74,36,56,25,36,69,49,2,32,Physical,None,Wind,Lightning,636
49,64,60,49,42,31,50,1,54,Magic,Wind,Wind,None,1914
31,79,68,9,54,73,56,24,66,Magic,Holy,Holy,None,1321
44,77,50,7,67,20,61,8,66,Magic,Holy,Holy,None,1403
27,50,35,4,31,20,15,25,66,Magic,Holy,None,None,314
64,29,61,10,41,33,42,22,32,Physical,None,Fire,None,585
64,28,43,22,34,32,56,6,30,Magic,Lightning,None,None,126
64,22,23,20,64,73,57,0,60,Magic,Lightning,Lightning,None,387
49,64,60,49,56,31,12,16,46,Magic,Poison,Poison,None,1414
60,79,51,3,37,35,25,1,66,Magic,Holy,None,None,662
64,28,43,22,67,20,61,8,66,Magic,Holy,Holy,None,582
75,28,73,47,41,20,28,20,32,Physical,None,Wind,None,836
77,33,50,18,38,21,62,14,32,Physical,None,Poison,None,563
59,40,61,44,78,33,69,21,66,Magic,Holy,None,None,639
59,52,24,44,51,69,29,9,42,Magic,Gravity,Gravity,None,990
67,38,38,48,26,54,54,13,66,Magic,Holy,None,None,626
80,79,50,31,51,67,18,3,66,Magic,Holy,None,None,948
41,75,39,40,48,29,49,5,66,Magic,Holy,None,Water,1149
64,28,43,22,51,37,10,13,32,Physical,None,Poison,None,469
25,55,40,40,68,36,45,4,60,Magic,Fire,Fire,None,1405
27,38,72,48,63,71,56,5,46,Magic,Poison,Poison,Gravity,936
27,50,35,4,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,618
25,70,86,1,67,36,25,14,42,Magic,Gravity,Gravity,None,657
25,79,61,33,51,37,10,13,46,Magic,Poison,Poison,None,1526
31,79,68,9,51,67,18,3,66,Magic,Holy,None,None,711
68,53,71,17,36,79,31,8,32,Physical,None,None,None,679
68,61,90,4,56,31,12,16,32,Physical,None,Poison,None,919
46,41,29,7,24,40,18,6,32,Physical,None,Poison,None,253
26,69,77,6,68,36,45,4,60,Magic,Fire,Fire,None,1060
80,79,50,31,63,71,56,5,46,Magic,Poison,Poison,Gravity,1289
61,37,66,2,26,54,54,13,32,Physical,None,None,None,1231
28,43,75,2,37,75,58,11,32,Physical,None,None,None,422
22,25,72,19,33,42,19,23,32,Physical,None,Poison,Earth,781
61,78,55,44,33,42,19,23,46,Magic,Poison,Poison,Earth,1555
67,38,38,48,55,25,11,15,66,Magic,Holy,None,None,703
25,79,61,33,34,20,27,11,60,Magic,Ice,Ice,None,2028
27,50,35,4,25,68,70,13,46,Magic,Poison,Poison,None,421
46,41,29,7,43,40,43,13,32,Physical,None,None,None,239
77,33,50,18,36,69,49,2,32,Physical,None,Wind,Lightning,588
41,75,39,40,54,78,58,22,46,Magic,Poison,Poison,None,1415
59,40,61,44,49,52,70,17,32,Physical,None,None,None,492
31,54,36,12,63,71,56,5,46,Magic,Poison,Poison,Gravity,614
59,40,61,44,26,54,54,13,32,Physical,None,None,None,543
52,75,32,26,55,25,11,15,66,Magic,Holy,None,None,884
65,48,15,35,68,36,45,4,60,Magic,Fire,Fire,None,1247
62,74,17,2,69,44,16,1,42,Magic,Gravity,Gravity,Lightning,693
31,54,36,12,68,31,11,0,50,Magic,Water,Water,None,675
59,52,24,44,65,37,31,1,42,Magic,Gravity,Gravity,Holy,1048
66,40,28,31,63,71,56,5,46,Magic,Poison,Poison,Gravity,677
68,61,90,4,31,20,15,25,32,Physical,None,None,None,1779
79,64,16,4,78,33,69,21,28,Magic,Gravity,None,None,183
68,53,71,17,41,33,42,22,32,Physical,None,Fire,None,701
51,22,45,23,27,28,61,16,32,Physical,None,None,None,344
27,38,72,48,51,69,29,9,42,Magic,Gravity,Gravity,None,785
64,30,16,43,68,77,47,23,66,Magic,Holy,None,Poison,461
32,22,85,27,42,31,50,1,32,Physical,None,Wind,None,958
25,38,39,48,51,37,10,13,46,Magic,Poison,Poison,None,989
22,25,72,19,36,69,49,2,32,Physical,None,Wind,Lightning,332
37,75,26,35,56,31,12,16,46,Magic,Poison,Poison,None,1405
