event_id,battle_id,seq,turn_no,phase,event_type,command,actor_id,actor_side,actor_slot,actor_name,target_id,target_side,target_slot,target_name,move_name,pokemon_name,hp_current,hp_max,hp_status,delta_hp,effect,source,details_json,raw_args_json,raw_line
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000206,smogtours-gen5ou-59402_copy,206,14.0,HPChange,DamageApplied,-damage,p2a: Ferrothorn,p2,p2a,Ferrothorn,,,,,,,282.0,352.0,brn,-44.0,,brn,"{""tags"": [""[from] brn""], ""from"": ""brn""}","[""p2a: Ferrothorn"", ""282/352 brn"", ""[from] brn""]",|-damage|p2a: Ferrothorn|282/352 brn|[from] brn
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000207,smogtours-gen5ou-59402_copy,207,15.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""15""]",|turn|15
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000208,smogtours-gen5ou-59402_copy,208,15.0,Switch,PokemonSwitched,switch,p1a: Bonaparte,p1,p1a,Bonaparte,,,,,,"Politoed, M",108.0,323.0,,,,,,"[""p1a: Bonaparte"", ""Politoed, M"", ""108/323""]","|switch|p1a: Bonaparte|Politoed, M|108/323"
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000209,smogtours-gen5ou-59402_copy,209,15.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,RainDance,ability: Drizzle,"{""tags"": [""[from] ability: Drizzle"", ""[of] p1a: Bonaparte""], ""from"": ""ability: Drizzle"", ""of"": ""p1a: Bonaparte""}","[""RainDance"", ""[from] ability: Drizzle"", ""[of] p1a: Bonaparte""]",|-weather|RainDance|[from] ability: Drizzle|[of] p1a: Bonaparte
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000210,smogtours-gen5ou-59402_copy,210,15.0,Action,MoveUsed,move,p2a: Ferrothorn,p2,p2a,Ferrothorn,p1a: Bonaparte,p1,p1a,Bonaparte,Explosion,,,,,,,,"{""tags"": []}","[""p2a: Ferrothorn"", ""Explosion"", ""p1a: Bonaparte""]",|move|p2a: Ferrothorn|Explosion|p1a: Bonaparte
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000211,smogtours-gen5ou-59402_copy,211,15.0,HPChange,DamageApplied,-damage,p1a: Bonaparte,p1,p1a,Bonaparte,,,,,,,0.0,,fnt,-108.0,,,"{""tags"": []}","[""p1a: Bonaparte"", ""0 fnt""]",|-damage|p1a: Bonaparte|0 fnt
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000212,smogtours-gen5ou-59402_copy,212,15.0,KO,PokemonFainted,faint,p2a: Ferrothorn,p2,p2a,Ferrothorn,,,,,,,,,,,,,,"[""p2a: Ferrothorn""]",|faint|p2a: Ferrothorn
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000213,smogtours-gen5ou-59402_copy,213,15.0,KO,PokemonFainted,faint,p1a: Bonaparte,p1,p1a,Bonaparte,,,,,,,,,,,,,,"[""p1a: Bonaparte""]",|faint|p1a: Bonaparte
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000214,smogtours-gen5ou-59402_copy,214,15.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,RainDance,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""RainDance"", ""[upkeep]""]",|-weather|RainDance|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000215,smogtours-gen5ou-59402_copy,215,15.0,Switch,PokemonSwitched,switch,p1a: Rikimaru,p1,p1a,Rikimaru,,,,,,"Garchomp, M",236.0,420.0,,,,,,"[""p1a: Rikimaru"", ""Garchomp, M"", ""236/420""]","|switch|p1a: Rikimaru|Garchomp, M|236/420"
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000216,smogtours-gen5ou-59402_copy,216,15.0,Switch,PokemonSwitched,switch,p2a: Hippowdon,p2,p2a,Hippowdon,,,,,,"Hippowdon, F",60.0,420.0,tox,,,,,"[""p2a: Hippowdon"", ""Hippowdon, F"", ""60/420 tox""]","|switch|p2a: Hippowdon|Hippowdon, F|60/420 tox"
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000217,smogtours-gen5ou-59402_copy,217,15.0,HPChange,DamageApplied,-damage,p2a: Hippowdon,p2,p2a,Hippowdon,,,,,,,34.0,420.0,tox,-26.0,,Stealth Rock,"{""tags"": [""[from] Stealth Rock""], ""from"": ""Stealth Rock""}","[""p2a: Hippowdon"", ""34/420 tox"", ""[from] Stealth Rock""]",|-damage|p2a: Hippowdon|34/420 tox|[from] Stealth Rock
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000218,smogtours-gen5ou-59402_copy,218,15.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,Sandstorm,ability: Sand Stream,"{""tags"": [""[from] ability: Sand Stream"", ""[of] p2a: Hippowdon""], ""from"": ""ability: Sand Stream"", ""of"": ""p2a: Hippowdon""}","[""Sandstorm"", ""[from] ability: Sand Stream"", ""[of] p2a: Hippowdon""]",|-weather|Sandstorm|[from] ability: Sand Stream|[of] p2a: Hippowdon
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000219,smogtours-gen5ou-59402_copy,219,16.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""16""]",|turn|16
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000220,smogtours-gen5ou-59402_copy,220,16.0,Switch,PokemonSwitched,switch,p2a: Latios,p2,p2a,Latios,,,,,,"Latios, M",253.0,304.0,,,,,,"[""p2a: Latios"", ""Latios, M"", ""253/304""]","|switch|p2a: Latios|Latios, M|253/304"
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000221,smogtours-gen5ou-59402_copy,221,16.0,HPChange,DamageApplied,-damage,p2a: Latios,p2,p2a,Latios,,,,,,,215.0,304.0,,-38.0,,Stealth Rock,"{""tags"": [""[from] Stealth Rock""], ""from"": ""Stealth Rock""}","[""p2a: Latios"", ""215/304"", ""[from] Stealth Rock""]",|-damage|p2a: Latios|215/304|[from] Stealth Rock
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000222,smogtours-gen5ou-59402_copy,222,16.0,Action,MoveUsed,move,p1a: Rikimaru,p1,p1a,Rikimaru,p2a: Latios,p2,p2a,Latios,Earthquake,,,,,,,,"{""tags"": []}","[""p1a: Rikimaru"", ""Earthquake"", ""p2a: Latios""]",|move|p1a: Rikimaru|Earthquake|p2a: Latios
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000223,smogtours-gen5ou-59402_copy,223,16.0,Event,TypeEffectivenessImmune,-immune,,,,,p2a: Latios,p2,p2a,Latios,,,,,,,,,"{""tags"": [""[msg]""], ""msg"": """"}","[""p2a: Latios"", ""[msg]""]",|-immune|p2a: Latios|[msg]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000224,smogtours-gen5ou-59402_copy,224,16.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,Sandstorm,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""Sandstorm"", ""[upkeep]""]",|-weather|Sandstorm|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000225,smogtours-gen5ou-59402_copy,225,16.0,HPChange,DamageApplied,-damage,p2a: Latios,p2,p2a,Latios,,,,,,,196.0,304.0,,-19.0,,sandstorm,"{""tags"": [""[from] sandstorm""], ""from"": ""sandstorm""}","[""p2a: Latios"", ""196/304"", ""[from] sandstorm""]",|-damage|p2a: Latios|196/304|[from] sandstorm
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000226,smogtours-gen5ou-59402_copy,226,17.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""17""]",|turn|17
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000227,smogtours-gen5ou-59402_copy,227,17.0,Switch,PokemonSwitched,switch,p1a: Gengen,p1,p1a,Gengen,,,,,,"Breloom, F",69.0,307.0,tox,,,,,"[""p1a: Gengen"", ""Breloom, F"", ""69/307 tox""]","|switch|p1a: Gengen|Breloom, F|69/307 tox"
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000228,smogtours-gen5ou-59402_copy,228,17.0,Action,MoveUsed,move,p2a: Latios,p2,p2a,Latios,p1a: Gengen,p1,p1a,Gengen,Draco Meteor,,,,,,,,"{""tags"": []}","[""p2a: Latios"", ""Draco Meteor"", ""p1a: Gengen""]",|move|p2a: Latios|Draco Meteor|p1a: Gengen
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000229,smogtours-gen5ou-59402_copy,229,17.0,HPChange,DamageApplied,-damage,p1a: Gengen,p1,p1a,Gengen,,,,,,,0.0,,fnt,-69.0,,,"{""tags"": []}","[""p1a: Gengen"", ""0 fnt""]",|-damage|p1a: Gengen|0 fnt
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000230,smogtours-gen5ou-59402_copy,230,17.0,Event,StatUnboosted,-unboost,p2a: Latios,p2,p2a,Latios,,,,,,,,,,,spa,,"{""amount"": ""2""}","[""p2a: Latios"", ""spa"", ""2""]",|-unboost|p2a: Latios|spa|2
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000231,smogtours-gen5ou-59402_copy,231,17.0,KO,PokemonFainted,faint,p1a: Gengen,p1,p1a,Gengen,,,,,,,,,,,,,,"[""p1a: Gengen""]",|faint|p1a: Gengen
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000232,smogtours-gen5ou-59402_copy,232,17.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,Sandstorm,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""Sandstorm"", ""[upkeep]""]",|-weather|Sandstorm|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000233,smogtours-gen5ou-59402_copy,233,17.0,HPChange,DamageApplied,-damage,p2a: Latios,p2,p2a,Latios,,,,,,,177.0,304.0,,-19.0,,sandstorm,"{""tags"": [""[from] sandstorm""], ""from"": ""sandstorm""}","[""p2a: Latios"", ""177/304"", ""[from] sandstorm""]",|-damage|p2a: Latios|177/304|[from] sandstorm
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000234,smogtours-gen5ou-59402_copy,234,17.0,Switch,PokemonSwitched,switch,p1a: Nanami,p1,p1a,Nanami,,,,,,Jirachi,218.0,403.0,,,,,,"[""p1a: Nanami"", ""Jirachi"", ""218/403""]",|switch|p1a: Nanami|Jirachi|218/403
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000235,smogtours-gen5ou-59402_copy,235,18.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""18""]",|turn|18
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000236,smogtours-gen5ou-59402_copy,236,18.0,Switch,PokemonSwitched,switch,p2a: Metagross,p2,p2a,Metagross,,,,,,Metagross,344.0,344.0,,,,,,"[""p2a: Metagross"", ""Metagross"", ""344/344""]",|switch|p2a: Metagross|Metagross|344/344
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000237,smogtours-gen5ou-59402_copy,237,18.0,HPChange,DamageApplied,-damage,p2a: Metagross,p2,p2a,Metagross,,,,,,,323.0,344.0,,-21.0,,Stealth Rock,"{""tags"": [""[from] Stealth Rock""], ""from"": ""Stealth Rock""}","[""p2a: Metagross"", ""323/344"", ""[from] Stealth Rock""]",|-damage|p2a: Metagross|323/344|[from] Stealth Rock
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000238,smogtours-gen5ou-59402_copy,238,18.0,Action,MoveUsed,move,p1a: Nanami,p1,p1a,Nanami,p1a: Nanami,p1,p1a,Nanami,Wish,,,,,,,,"{""tags"": []}","[""p1a: Nanami"", ""Wish"", ""p1a: Nanami""]",|move|p1a: Nanami|Wish|p1a: Nanami
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000239,smogtours-gen5ou-59402_copy,239,18.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,Sandstorm,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""Sandstorm"", ""[upkeep]""]",|-weather|Sandstorm|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000240,smogtours-gen5ou-59402_copy,240,18.0,HPChange,HealApplied,-heal,p1a: Nanami,p1,p1a,Nanami,,,,,,,243.0,403.0,,25.0,,item: Leftovers,"{""tags"": [""[from] item: Leftovers""], ""from"": ""item: Leftovers""}","[""p1a: Nanami"", ""243/403"", ""[from] item: Leftovers""]",|-heal|p1a: Nanami|243/403|[from] item: Leftovers
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000241,smogtours-gen5ou-59402_copy,241,19.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""19""]",|turn|19
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000242,smogtours-gen5ou-59402_copy,242,19.0,Action,MoveUsed,move,p1a: Nanami,p1,p1a,Nanami,p1a: Nanami,p1,p1a,Nanami,Protect,,,,,,,,"{""tags"": []}","[""p1a: Nanami"", ""Protect"", ""p1a: Nanami""]",|move|p1a: Nanami|Protect|p1a: Nanami
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000243,smogtours-gen5ou-59402_copy,243,19.0,Event,SingleTurnCondition,-singleturn,p1a: Nanami,p1,p1a,Nanami,,,,,,,,,,,Protect,,"{""tags"": []}","[""p1a: Nanami"", ""Protect""]",|-singleturn|p1a: Nanami|Protect
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000244,smogtours-gen5ou-59402_copy,244,19.0,Action,MoveUsed,move,p2a: Metagross,p2,p2a,Metagross,p1a: Nanami,p1,p1a,Nanami,Explosion,,,,,,,,"{""tags"": []}","[""p2a: Metagross"", ""Explosion"", ""p1a: Nanami""]",|move|p2a: Metagross|Explosion|p1a: Nanami
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000245,smogtours-gen5ou-59402_copy,245,19.0,Event,EffectActivated,-activate,p1a: Nanami,p1,p1a,Nanami,,,,,,,,,,,Protect,,"{""tags"": []}","[""p1a: Nanami"", ""Protect""]",|-activate|p1a: Nanami|Protect
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000246,smogtours-gen5ou-59402_copy,246,19.0,KO,PokemonFainted,faint,p2a: Metagross,p2,p2a,Metagross,,,,,,,,,,,,,,"[""p2a: Metagross""]",|faint|p2a: Metagross
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000247,smogtours-gen5ou-59402_copy,247,19.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,Sandstorm,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""Sandstorm"", ""[upkeep]""]",|-weather|Sandstorm|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000248,smogtours-gen5ou-59402_copy,248,19.0,HPChange,HealApplied,-heal,p1a: Nanami,p1,p1a,Nanami,,,,,,,403.0,403.0,,160.0,,move: Wish,"{""tags"": [""[from] move: Wish"", ""[wisher] Nanami""], ""from"": ""move: Wish"", ""wisher"": ""Nanami""}","[""p1a: Nanami"", ""403/403"", ""[from] move: Wish"", ""[wisher] Nanami""]",|-heal|p1a: Nanami|403/403|[from] move: Wish|[wisher] Nanami
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000249,smogtours-gen5ou-59402_copy,249,19.0,Chat,ChatMessage,c,,,,★Leftiez~,,,,,,,,,,,oops,,,"[""★Leftiez~"", ""oops""]",|c|★Leftiez~|oops
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000250,smogtours-gen5ou-59402_copy,250,19.0,Chat,ChatMessage,c,,,,★Reymedy,,,,,,,,,,,lol,,,"[""★Reymedy"", ""lol""]",|c|★Reymedy|lol
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000251,smogtours-gen5ou-59402_copy,251,19.0,Switch,PokemonSwitched,switch,p2a: Latios,p2,p2a,Latios,,,,,,"Latios, M",177.0,304.0,,,,,,"[""p2a: Latios"", ""Latios, M"", ""177/304""]","|switch|p2a: Latios|Latios, M|177/304"
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000252,smogtours-gen5ou-59402_copy,252,19.0,HPChange,DamageApplied,-damage,p2a: Latios,p2,p2a,Latios,,,,,,,139.0,304.0,,-38.0,,Stealth Rock,"{""tags"": [""[from] Stealth Rock""], ""from"": ""Stealth Rock""}","[""p2a: Latios"", ""139/304"", ""[from] Stealth Rock""]",|-damage|p2a: Latios|139/304|[from] Stealth Rock
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000253,smogtours-gen5ou-59402_copy,253,20.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""20""]",|turn|20
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000254,smogtours-gen5ou-59402_copy,254,20.0,Chat,ChatMessage,c,,,,&iconic,,,,,,,,,,,dun dun dun,,,"[""&iconic"", ""dun dun dun""]",|c|&iconic|dun dun dun
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000255,smogtours-gen5ou-59402_copy,255,20.0,Chat,ChatMessage,c,,,,★Leftiez~,,,,,,,,,,,i forgot,,,"[""★Leftiez~"", ""i forgot""]",|c|★Leftiez~|i forgot
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000256,smogtours-gen5ou-59402_copy,256,20.0,Chat,ChatMessage,c,,,,★Leftiez~,,,,,,,,,,,it has protect Oo,,,"[""★Leftiez~"", ""it has protect Oo""]",|c|★Leftiez~|it has protect Oo
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000257,smogtours-gen5ou-59402_copy,257,20.0,Switch,PokemonSwitched,switch,p1a: Riou,p1,p1a,Riou,,,,,,Zapdos,81.0,383.0,,,,,,"[""p1a: Riou"", ""Zapdos"", ""81/383""]",|switch|p1a: Riou|Zapdos|81/383
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000258,smogtours-gen5ou-59402_copy,258,20.0,Event,AbilityRevealed,-ability,p1a: Riou,p1,p1a,Riou,,,,,,,,,,,Pressure,,"{""tags"": []}","[""p1a: Riou"", ""Pressure""]",|-ability|p1a: Riou|Pressure
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000259,smogtours-gen5ou-59402_copy,259,20.0,Action,MoveUsed,move,p2a: Latios,p2,p2a,Latios,p1a: Riou,p1,p1a,Riou,Trick,,,,,,,,"{""tags"": []}","[""p2a: Latios"", ""Trick"", ""p1a: Riou""]",|move|p2a: Latios|Trick|p1a: Riou
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000260,smogtours-gen5ou-59402_copy,260,20.0,Event,EffectActivated,-activate,p2a: Latios,p2,p2a,Latios,,,,,,,,,,,move: Trick,,"{""tags"": [""[of] p1a: Riou""], ""of"": ""p1a: Riou""}","[""p2a: Latios"", ""move: Trick"", ""[of] p1a: Riou""]",|-activate|p2a: Latios|move: Trick|[of] p1a: Riou
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000261,smogtours-gen5ou-59402_copy,261,20.0,Event,ItemChanged,-item,p1a: Riou,p1,p1a,Riou,,,,,,,,,,,Choice Specs,,"{""tags"": [""[from] move: Trick""], ""from"": ""move: Trick""}","[""p1a: Riou"", ""Choice Specs"", ""[from] move: Trick""]",|-item|p1a: Riou|Choice Specs|[from] move: Trick
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000262,smogtours-gen5ou-59402_copy,262,20.0,Event,ItemChanged,-item,p2a: Latios,p2,p2a,Latios,,,,,,,,,,,Leftovers,,"{""tags"": [""[from] move: Trick""], ""from"": ""move: Trick""}","[""p2a: Latios"", ""Leftovers"", ""[from] move: Trick""]",|-item|p2a: Latios|Leftovers|[from] move: Trick
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000263,smogtours-gen5ou-59402_copy,263,20.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,Sandstorm,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""Sandstorm"", ""[upkeep]""]",|-weather|Sandstorm|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000264,smogtours-gen5ou-59402_copy,264,20.0,HPChange,DamageApplied,-damage,p2a: Latios,p2,p2a,Latios,,,,,,,120.0,304.0,,-19.0,,sandstorm,"{""tags"": [""[from] sandstorm""], ""from"": ""sandstorm""}","[""p2a: Latios"", ""120/304"", ""[from] sandstorm""]",|-damage|p2a: Latios|120/304|[from] sandstorm
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000265,smogtours-gen5ou-59402_copy,265,20.0,HPChange,DamageApplied,-damage,p1a: Riou,p1,p1a,Riou,,,,,,,58.0,383.0,,-23.0,,sandstorm,"{""tags"": [""[from] sandstorm""], ""from"": ""sandstorm""}","[""p1a: Riou"", ""58/383"", ""[from] sandstorm""]",|-damage|p1a: Riou|58/383|[from] sandstorm
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000266,smogtours-gen5ou-59402_copy,266,20.0,HPChange,HealApplied,-heal,p2a: Latios,p2,p2a,Latios,,,,,,,139.0,304.0,,19.0,,item: Leftovers,"{""tags"": [""[from] item: Leftovers""], ""from"": ""item: Leftovers""}","[""p2a: Latios"", ""139/304"", ""[from] item: Leftovers""]",|-heal|p2a: Latios|139/304|[from] item: Leftovers
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000267,smogtours-gen5ou-59402_copy,267,21.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""21""]",|turn|21
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000268,smogtours-gen5ou-59402_copy,268,21.0,Switch,PokemonSwitched,switch,p1a: Nanami,p1,p1a,Nanami,,,,,,Jirachi,403.0,403.0,,,,,,"[""p1a: Nanami"", ""Jirachi"", ""403/403""]",|switch|p1a: Nanami|Jirachi|403/403
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000269,smogtours-gen5ou-59402_copy,269,21.0,Action,MoveUsed,move,p2a: Latios,p2,p2a,Latios,p1a: Nanami,p1,p1a,Nanami,Psyshock,,,,,,,,"{""tags"": []}","[""p2a: Latios"", ""Psyshock"", ""p1a: Nanami""]",|move|p2a: Latios|Psyshock|p1a: Nanami
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000270,smogtours-gen5ou-59402_copy,270,21.0,Event,TypeEffectivenessResisted,-resisted,,,,,p1a: Nanami,p1,p1a,Nanami,,,,,,,,,"{""tags"": []}","[""p1a: Nanami""]",|-resisted|p1a: Nanami
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000271,smogtours-gen5ou-59402_copy,271,21.0,HPChange,DamageApplied,-damage,p1a: Nanami,p1,p1a,Nanami,,,,,,,368.0,403.0,,-35.0,,,"{""tags"": []}","[""p1a: Nanami"", ""368/403""]",|-damage|p1a: Nanami|368/403
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000272,smogtours-gen5ou-59402_copy,272,21.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,Sandstorm,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""Sandstorm"", ""[upkeep]""]",|-weather|Sandstorm|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000273,smogtours-gen5ou-59402_copy,273,21.0,HPChange,DamageApplied,-damage,p2a: Latios,p2,p2a,Latios,,,,,,,120.0,304.0,,-19.0,,sandstorm,"{""tags"": [""[from] sandstorm""], ""from"": ""sandstorm""}","[""p2a: Latios"", ""120/304"", ""[from] sandstorm""]",|-damage|p2a: Latios|120/304|[from] sandstorm
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000274,smogtours-gen5ou-59402_copy,274,21.0,HPChange,HealApplied,-heal,p2a: Latios,p2,p2a,Latios,,,,,,,139.0,304.0,,19.0,,item: Leftovers,"{""tags"": [""[from] item: Leftovers""], ""from"": ""item: Leftovers""}","[""p2a: Latios"", ""139/304"", ""[from] item: Leftovers""]",|-heal|p2a: Latios|139/304|[from] item: Leftovers
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000275,smogtours-gen5ou-59402_copy,275,21.0,HPChange,HealApplied,-heal,p1a: Nanami,p1,p1a,Nanami,,,,,,,393.0,403.0,,25.0,,item: Leftovers,"{""tags"": [""[from] item: Leftovers""], ""from"": ""item: Leftovers""}","[""p1a: Nanami"", ""393/403"", ""[from] item: Leftovers""]",|-heal|p1a: Nanami|393/403|[from] item: Leftovers
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000276,smogtours-gen5ou-59402_copy,276,22.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""22""]",|turn|22
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000277,smogtours-gen5ou-59402_copy,277,22.0,Action,MoveUsed,move,p2a: Latios,p2,p2a,Latios,p1a: Nanami,p1,p1a,Nanami,Hidden Power,,,,,,,,"{""tags"": []}","[""p2a: Latios"", ""Hidden Power"", ""p1a: Nanami""]",|move|p2a: Latios|Hidden Power|p1a: Nanami
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000278,smogtours-gen5ou-59402_copy,278,22.0,Event,TypeEffectivenessSuper,-supereffective,,,,,p1a: Nanami,p1,p1a,Nanami,,,,,,,,,"{""tags"": []}","[""p1a: Nanami""]",|-supereffective|p1a: Nanami
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000279,smogtours-gen5ou-59402_copy,279,22.0,HPChange,DamageApplied,-damage,p1a: Nanami,p1,p1a,Nanami,,,,,,,275.0,403.0,,-118.0,,,"{""tags"": []}","[""p1a: Nanami"", ""275/403""]",|-damage|p1a: Nanami|275/403
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000280,smogtours-gen5ou-59402_copy,280,22.0,Action,MoveUsed,move,p1a: Nanami,p1,p1a,Nanami,p2a: Latios,p2,p2a,Latios,Body Slam,,,,,,,,"{""tags"": []}","[""p1a: Nanami"", ""Body Slam"", ""p2a: Latios""]",|move|p1a: Nanami|Body Slam|p2a: Latios
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000281,smogtours-gen5ou-59402_copy,281,22.0,HPChange,DamageApplied,-damage,p2a: Latios,p2,p2a,Latios,,,,,,,64.0,304.0,,-75.0,,,"{""tags"": []}","[""p2a: Latios"", ""64/304""]",|-damage|p2a: Latios|64/304
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000282,smogtours-gen5ou-59402_copy,282,22.0,Status,StatusApplied,-status,p2a: Latios,p2,p2a,Latios,,,,,,,,,,,par,,"{""tags"": []}","[""p2a: Latios"", ""par""]",|-status|p2a: Latios|par
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000283,smogtours-gen5ou-59402_copy,283,22.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,Sandstorm,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""Sandstorm"", ""[upkeep]""]",|-weather|Sandstorm|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000284,smogtours-gen5ou-59402_copy,284,22.0,HPChange,DamageApplied,-damage,p2a: Latios,p2,p2a,Latios,,,,,,,45.0,304.0,par,-19.0,,sandstorm,"{""tags"": [""[from] sandstorm""], ""from"": ""sandstorm""}","[""p2a: Latios"", ""45/304 par"", ""[from] sandstorm""]",|-damage|p2a: Latios|45/304 par|[from] sandstorm
